review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__image-avatar src,super-reviewer-badge
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJ0TokfbzuxVFQMsDJ,,,"Apr 11, 2022","Really powerful story, definitely one of the most powerful movies out there.",,,
https://www.rottentomatoes.com/profiles/KKvukLuKjf6bhg1u81H9vFkdh4l,,,"Feb 6, 2022","Sad, depressing, gross, on and on. Yes, drugs damage and kill. We know that. What's the point of putting this offensive mess in people's faces? Other than the good acting, this film has no merit and no need to be made.",,,
,,,"Jan 27, 2022",This movie deserved more oscar noms and Ellen Burstyn should’ve won for best actress. This is very disturbing but expertly crafted in a way I hadn’t seen before when I first saw it. It’s a drug movie masterpiece,,,
https://www.rottentomatoes.com/profiles/zWNF4jtRLSjDS6asJ1HW2iN1Tm8,,,"Jan 14, 2022","A work of art! What a beautiful tragic film. Excellent cinematography. Fine, fine cast! I couldn't take my eyes off it. A must watch.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/mMZiOQUaACaJF8qFd8sNxCBLsVVCogHJNf2qhAeSLLCZoibecbNuemHzzCreuD8I1wiQoFPPCKLu0Ria4cj6hmPI8GIKotkMH4buYaCGjH9r,https://www.rottentomatoes.com/profiles/mMZiOQUaACaJF8qFd8sNxCBLsVVCogHJNf2qhAeSLLCZoibecbNuemHzzCreuD8I1wiQoFPPCKLu0Ria4cj6hmPI8GIKotkMH4buYaCGjH9r,jelisije j,"Jan 11, 2022","Not a movie you will watch over a billion times, more of an educational movie dealing with the levels of addiction, mental illnes,s and drug abuse.",,,
https://www.rottentomatoes.com/profiles/yrXFY9IjkIKMhzPhPdSqkiAzFjq,,,"Dec 14, 2021","In this twisted Aronofsky flick, four individuals pursue love and adoration in various ways. Their changing lifestyles lead them down a rapid road of addiction, crime, insanity, and greed. Aronofsky's examination of the dreadful and long-lasting effects that these can have on human beings is agonizingly thrilling— possibly unendurable for some. Still, the dramatic thriller was executed very well and the acting was efficacious. It's mind-boggling, tragic, graphic, absolutely shuttering, but above all, realistic. I enjoyed the eeriness and the darkness of the film, but it was made to leave a sour taste in our mouths and Darren Aronofsky delivered. For the bold and disturbed, I recommend you give it a night-watch. For the more squeamish movie-goers and strangers to the psychological thriller genre, I STRONGLY caution… 88%!",SHOW MORE,,
https://www.rottentomatoes.com/profiles/0x0FmzIArFZQSnMFpkI6Of4xieZ,,,"Oct 16, 2021",An amazing but unpleasant film to watch.,,,
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJXsorIbyHxJIQLFDA,,,"Sep 22, 2021","crude, a good representation and a roller-coaster of emotions",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
,,,"Sep 15, 2021","Requiem for a dream is a movie that is daring with super crisp clean imagery,impeccable directing with outstanding performances from its cast. It’s a Heartwrenching look at addiction and it makes for some must watch cinema. This is my 2nd arronfsky film and I’m absolutely hooked. Grade A",,,
https://www.rottentomatoes.com/profiles/0x0FmzIArFZPsnGIpKH6nF4oFe9,,,"Sep 14, 2021","One of the best, most suspensful movies I've ever seen.",,,
https://www.rottentomatoes.com/profiles/OyefdbsgdsjBcwAflzTzauMGfkkC8xSdPuWYi09u22CNniDpC9GhP6TKKC9NSbvheZFKzuGGCkYFLBum0CYDfARSo1hKZSDoiRbuqZujQu8j,https://www.rottentomatoes.com/profiles/OyefdbsgdsjBcwAflzTzauMGfkkC8xSdPuWYi09u22CNniDpC9GhP6TKKC9NSbvheZFKzuGGCkYFLBum0CYDfARSo1hKZSDoiRbuqZujQu8j,Lequisha S,"Sep 13, 2021","Incredible score. Raw, wrenching look at what addiction does. Funnily enough, I found the mother's story to be the most captivating. The crosscutting at the end, with each character destroying themselves in pursuit of that craving, is really powerful. There are so many cringe-inducing moments in this film because of how unflinching Aronofsky is in depicting these four interconnected tragedies. Not a fun film to watch, but it is a resounding display of filmmaking.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/V1DUmRSMbuj4u2qtLwCXJHkMuooCRpilxCPASKzueeC6viVjuBjHmOtbbC6GFlJuXdTvotMMCnAuyQFZbHBzu4dHR6TOWu2ZhJ1hD2hkmfy6,,,"Aug 14, 2021","A great film that pounds home the motif of ""You reap what you sow"".",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/wLrF6ahmlfxAhLeHMRhvxioaIVl,,,"Aug 12, 2021","The acting was phenomenal. I agree with others it is a difficult watch. I found the storyline to be a bit cliche, very much in line with something we would have been shown in middle school to scare us away from drugs.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/KKkFkAIKou6YigAi84F9kskVf4e,,,"Jul 26, 2021","While a bit clunky and jarring for a viewer, who can't help get the theme of this movie stuck in one's head? Great acting from Jared Leto and the entire crew and very interesting parallels between the characters for the audience to analyze. It's one of those movies that are good because of how sad and crazy they are!",,,
https://www.rottentomatoes.com/profiles/JB0FqgIvJF40SVwHKVs4LTA1Hby,,,"Jul 26, 2021","Great movie, perfect to fall in love and see a work of art at the same time.",,,
https://www.rottentomatoes.com/profiles/LrOFxGIlVFPBsYQFJQuNwhoNSvQ,,,"Jul 19, 2021","This might be one of my favorite ""darker' films of all time. It's hard to watch, but it evokes so many strange emotions. The first time I watched, I was genuinely terrified and so disturbed for days after. But that is why I NEEDS to be watched, especially by younger people. Watch out for that fridge :)",,,
https://www.rottentomatoes.com/profiles/gyzFaBHZNsPBfx1H8rSNaHmgTDk,,,"Jul 19, 2021","Too twisted, too sad, too creepy. Don't watch it if you are not in a mood for something that will give you a sad, bad feeling., It's not a conventional movie...",,,
,,,"Jul 18, 2021","This movie was very detailed in portraying the lifestyle of a drug addict. It was intense and at times hard to watch. But none of it was fiction, it was all too real.",,,
https://www.rottentomatoes.com/profiles/RkXFJQIlYFY2Hn2i48sQNuBWhA6,,,"Jul 11, 2021","""Requiem for a Dream"" is a total nightmare of the life of its subjects. The rawness of the film is carry out for its montage and powerful performances. 9/10",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/WYdF8WIDVFGps9yuW1T8AsRgIGV,,,"Jul 7, 2021",What a great disturbing experience. I cannot express by just seeing the cruelty of the director in all scenes. Just well-directed one of the world's best movies. The Heart content is in there. It's not for the faint-hearted folks. It's one of the most horrifying psychological thrillers I ever saw. It's cruelly testing all of your nerves in every single part of the film. Awesome watch,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/X6VsYoiOoHRDt16HeBH8kHA0TRRCpLSNlfBJHyRI11CPYiYpIObCVkFooCJZubdC4dhl8tOOCAnhnjI02IOvtbxFkAukvfmjuX0FMRczXH86,,,"Jul 4, 2021","A shocking and punching movie that you'll never forget. You see the dreams of each and everyone of the characters be canceled by this drug and it absolutely pushes you away from this. It is a really good way to give a life lesson to people of 15-18 that watches this. Never start because you may be like them. The story of the four characters were tragic but you just wanted them to succeed and that is why I love this movie. The story is perfect and the acting makes the movie more watchable. After this, the original soundtrack of this movie is unforgettable, splendid. I just didn't like that much the repetitive use of little sequences before they take drug or something. I don't know how to call it, but it was a bit too much. A really good movie and a must see.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/nx6hDwI6AcG2FwqIalSopfdnsAACMvHnWuXeCvOcddCZ0iXNueYcANcllCJYUOpfGNFkptwwCXPS4bTnKTQGHDxIK4cVvuWYfjdHoViQGHyO,https://www.rottentomatoes.com/profiles/nx6hDwI6AcG2FwqIalSopfdnsAACMvHnWuXeCvOcddCZ0iXNueYcANcllCJYUOpfGNFkptwwCXPS4bTnKTQGHDxIK4cVvuWYfjdHoViQGHyO,denise n,"Jun 21, 2021",Still one of the best films ever made in my opinion!,,,
https://www.rottentomatoes.com/profiles/WYdF8WIDVFGps9ofW6s8eIRrhGW,,,"Jun 11, 2021","Requiem for a Dream is an interesting psychological drama film about drug use. American director Darren Aronofsky successfully portrays the drug addiction of the four protagonists and its consequences on their physical and emotional state. The interpretations of Ellen Burstyn, Jared Leto, Jennifer Connelly, and Marlon Wayans are remarkable and, in particular, that of Burstyn, who manages to completely fit into her character. The film also features the extensive use of short cuts, split scenes, and very tight close-ups. Finally, the movie soundtrack composed by Clint Mansell, and which includes the famous track Lux Aeterna, is simply extraordinary and is a fundamental component of the film. One of the best movies about drug addiction.",SHOW MORE,,
,,,"May 14, 2021","A visceral and uncomfortable viewing, but not one to be missed. Requiem won’t be for everyone, but it examines an ugly side of human nature and the unfortunate consequences of addiction in a blisteringly chilling way. The performances were excellent and the commitment was real. It’s not a particularly re-watchable film, but it’s a cult classic to add to the list",,,
https://www.rottentomatoes.com/profiles/m8ZFDQIb0Faks89SdNSQbsBlhVp,,,"May 1, 2021",This illustrates the devastating nature & consequences of addiction...,,,
https://www.rottentomatoes.com/profiles/PdVuqNcMVHWnSBwcgLcLYsNzFZZCOVfApIjGu2WsaaClKiJzTZwFegsBBClBuboIVPuWluqqCeohYyIdeFrZcyjHAJslqFlwtrximGIGkHkv,https://www.rottentomatoes.com/profiles/PdVuqNcMVHWnSBwcgLcLYsNzFZZCOVfApIjGu2WsaaClKiJzTZwFegsBBClBuboIVPuWluqqCeohYyIdeFrZcyjHAJslqFlwtrximGIGkHkv,arjun p,"Apr 19, 2021","An interesting movie that didn't hit me as hard or intense as it may others. The film portrays the descent into addiction of four related but different individuals. While it's supposed to be an emotional and psychological thriller, it didn't necessarily bring out those feelings in me. I felt bad for the characters and their decision making skills but the progression of the story moved too quickly at times for me to build strong connections with those involved. However, the performances are tragically beautiful and the story is tragically bleak. The portrayal of drugs and its effect on the lives of its users and others around them is the central point and in that sense the film succeeds. Nonetheless, this film will hit harder to those who've been affected by the subject matter or have knowledge on the topic.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJpHoqubnhxATQvhD4,,,"Mar 26, 2021","Requiem for a Dream shows excellent performances twisted in a world of addiction and struggle. It is at times hard to watch but it shows the reality of addiciton with tough scenes and memorable performances. It's a movie you'd probably only watch once, but you will remember it for a long time.",,,
https://www.rottentomatoes.com/profiles/RkXFJQIlPIYosn8u4WSQYFBxSA4,,,"Mar 24, 2021","Devastating and heartbreaking performances from Jared Leto and Jennifer Connelly complement Aronofsky's intense direction, making Requiem for a Dream hard to forget.",,,
https://www.rottentomatoes.com/profiles/v68CRDIW1updF9AuGlT6QTAPuWL,,,"Mar 23, 2021",The best drama ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,
https://www.rottentomatoes.com/profiles/nx2FDwIpbFGDHwOTaGHoVhd2IAZ,,,"Mar 16, 2021","""Requiem for a Dream"" is an American psychological drama film directed by Darren Aronofsky in 2000. It is adapted from Hubert Selby Jr. in 1978. The film describes four characters affected by drug addiction and how it changes their physical and emotional states. Their addiction makes them imprisoned in a world of fantasy and despair. As the movie develops, each character will deteriorate and their reality will be replaced by fantasy, leading to disaster. ""Requiem for a Dream"" is a movie of four Americans who have fallen from power. They have no bright future but resort to stimulants. When Sara hoped to find a way out of chemical happiness, for her son Harry, his girlfriend Marian and friend Tyrone, she also got used too the pills and even mother Sara Goldfarb fell into a downward spiral. At the beginning of the film, she still tried to guide the child on the right path by tying the TV he wanted to sell to the radiator, but when a rogue nutritionist confessed to a somewhat neurotic sixty-year-old that she might lose weight, because of the pills she didn't want to stop taking them and got addicted. The movie focuses on the lives of the residents of Coney Island, and the film shows the consequences of addiction and obsession and how obsession leads to addiction. By playing with different camera angles and the smooth editing work, a special film experience is created. Just like the audience has experienced the pain of various characters. Jared Leto convincingly plays the role of drug addict Harry Goldfarb, and he will do his best to get the last batch of heroin. But money is a problem. He has no choice but to force his addict girlfriend Marion into prostitution, and the latter is a brilliant role played by Jennifer Connelly. His good friend Tyrone, played by Marlon Wayans, also tried to control his addiction, but his efforts were in vain. When friends were struggling with addiction, Harry's mother Sara was glued to the tube when she called for contestants on her favorite TV show. She is determined to participate, but needs to lose a few pounds to wear her favorite clothes. Her obsession with television made her addicted to drugs that can speed up the weight loss process. But the result was disastrous, and Sara slowly and surely seemed to lose control of reality. The exorcist actress Ellen Burstyn played a very good role. ""Requiem for a Dream'' is a drama film that makes you think, but also gives you a bad feeling. The film clearly shows how strong an addiction can be. But also how strong an obsession can be and that this can lead to rash choices with disastrous consequences. Requiem for a Dream is, for me, the example of a good film that I never need to see again. It made me quite depressed. With this masterpiece, he impressed me as a viewer.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/V1dSm4IMbuLwF24CzXIXgFkMuoW,,,"Mar 15, 2021","This movie has the best music score. The movie shows you how far people can go just to prove that they are something, even though that chase might/will destroy you. Also, we need some limits, otherwise we will lose control.",,,
https://www.rottentomatoes.com/profiles/yrXFY9IjPuKzFzduPafqmHAMsjR,,,"Mar 8, 2021",Perfect atmosphere crafting that matches the story and its ending perfectly. Good portion of this acomplishment belongs to the delicious sondtrack.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/kOZFdYIqPuJKuorIbOixKfQvhDV,,,"Mar 2, 2021","Requiem for a dream is not a depressing film as people exclaim it to be but is a film crafted to talk about tragedy highlighting the harsh realities of life. With beautiful visuals that portray important observations, I can't ponder enough about the appropriate score that suits it comfortably. But in the end, the film fails to provide crucial stepping stones for the plot to accelerate.",,,
https://www.rottentomatoes.com/profiles/9XNFBnIMzu1PtwGfqVTGZSbjs8A,,,"Feb 28, 2021","RATING: A- Director: Darren Aronofsky Requiem for a Dream is a film that's nothing for the faint hearted. The four leads are really good, considering that the film has only very little minor characters, Ellen Burstyn is definitely the standout right here. The Style and Cinematography are good and they try to do a lot with split screens and pulling the fantastic Score throughout the entire movie. In one sentence, this is a Masterpiece but I'll never ever want to watch it again.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/GPGi0BUGwue2TpWuwAIM9uwVIeeCXKIDZSVYujquRRCzRiYKIopcwATllCxgFe0TNGuZqSYYCdbCw8Sk2FGrum1T9mTx1I2zcYzcB1Fv0czq,https://www.rottentomatoes.com/profiles/GPGi0BUGwue2TpWuwAIM9uwVIeeCXKIDZSVYujquRRCzRiYKIopcwATllCxgFe0TNGuZqSYYCdbCw8Sk2FGrum1T9mTx1I2zcYzcB1Fv0czq,Thomas C,"Feb 7, 2021","A Masterpiece that doesn't hold back and doesn't care if the audience is okay with that decision or not. That's what makes it a true legend in the world of film; once seen, unable to be forgotten. A movie that stays with you forever and perhaps was a bit ahead of its time so far as the extreme nature through which its subject matter of addiction and subsequent downward spiral is displayed, resulting in everything from the perfect technical aspects of score to cinematography and editing, all the way up to the acting talent on display from the four leads, who are arguably two leads (Leto and Burstyn) and two supporters (Connelly and Waynes), all of whom could and should have been nominated for their performances, all of whom carried their weight, and when combined resulted in one of the most gut wrenching, unforgettable, real, true, horrific, and polarizing movies of a generation. There's just simply no other movie like Requiem for a Dream.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/JB0FqRsvmH4buVvhKMH4LTADfbq,,,"Feb 4, 2021","I know its well acted, well directed etc, etc but it was such an unpleasant watch that I can't rate this film that high. Obviously it was supposed to be a downer but I couldn't find any kind of love from the filmaking because it was a slog to watch these characters spiral into the darkest of pits. Certainly a onetime watch and I'm really only rating it this high because of the technical aspects of Requiem, nothing else.",,,
https://www.rottentomatoes.com/profiles/LrOFxGIl4uP8FYQFJ9iNrioXTvo,,,"Feb 3, 2021",A movie that depicts the horrific reality of drug addiction with great cinematography . Although due to heavy exaggeration of storyline and poor characterization it lacks in delivery and influence . Though it's scary enough to keep you sober .,,,
https://www.rottentomatoes.com/profiles/r8KuOvhAqFGJFdmFqNhVbfGOsZK,,,"Jan 31, 2021","An analysis of addiction, an examination of excess and a poem to the uneducated. This film is exactly what it should be to anyone willing to absorb the message. I love this film. 8/10",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/r8kFO9IAbuGJFdmFqPiV8iGXuZ0,,,"Jan 29, 2021","Hard-hitting and gritty with some extremely uncomfortable scenes. However, they all have their part to play in building themes, story, and character. Leto, Burstyn, Connelly, and Wayans all put in excellent performances, with good support from Christopher McDonald. Movie Review #1",,,
https://www.rottentomatoes.com/profiles/ryguOvhLOHGWhdKhQxTPYIGrFZZCPVilrt6nfVJhGGCZQiVotAyIDgFmmC4gFXRTgNTWpSggCOWcYMCReuDWsm2sZQIrGTQAHVXsDxSxatyv,https://www.rottentomatoes.com/profiles/ryguOvhLOHGWhdKhQxTPYIGrFZZCPVilrt6nfVJhGGCZQiVotAyIDgFmmC4gFXRTgNTWpSggCOWcYMCReuDWsm2sZQIrGTQAHVXsDxSxatyv,mark b,"Jan 25, 2021","""In the end it's all nice."" I've put off watching ""Requiem for a Dream"" for forever given the grim subject matter. A recent re-review by Jeremy Jahns motivated me to finally watch it. And hoo-boy, what a bleak and brutal masterpiece. It's clearly Darron Aronofsky's best and most compelling work. The acting is phenomenal. The editing, cinematography, and filming style is just amazing and innovative. The way he brings to life four different character arcs such that we care about each and everyone of them shows an artist who is a master at his craft. For some reason I didn't have the passionate reaction to this as the many fans/critics that absolutely adore the movie. This may be a generational issue. Trainspotting was more to my personal liking which I think has to do with the soundtrack which for me really elevated it to a more re-watchable film. Trainspotting may have more comedy, but it can get super dark as well (the baby scene). Ultimately, this is clearly a movie classic that will stand the test of time.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,SUPER REVIEWER
https://www.rottentomatoes.com/profiles/KKkFkAIKou6OugeI86h9rTkDH4a,,,"Jan 25, 2021","One of the most terrifying films I have ever seen, if not the most terrifying. Requiem of a dream takes a deep unpolished dive into the physical and psychological ramifications of drug abuse. This superb film will leave you in utter despair at even the thought of consuming recreational drugs and is a must watch!",,,
https://www.rottentomatoes.com/profiles/RkXFJQIlxuYyFnLh40IQkTByHAG,,,"Jan 11, 2021",Terrifying. I say it is scarier than a horror movie.,,,
https://www.rottentomatoes.com/profiles/KKkFkAIKou6Dugxh81H9XikDH42,,,"Jan 11, 2021","83%. This movie is a powerful look into the effect of addiction within society, but more importantly ourselves. Yes, we are selfish creatures. Everything, sooner or later, connects back to us, but that is how the movie gets you. On one hand you are deeply saddened for the characters, and more importantly the people who they represent in real life. But on the other hand you see the worst parts of yourself in these characters and realize you must always fight to keep those demons at bay. Aside from the message the movie is unique and is engaging throughout. I can promise you won't be bored, it will make you feel something in someway.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/pZRFMDsw4cpYsDpTlPSp2f0wSRRCZMfaMTXlimpubbCWgi60HpnHeGhNNClNIVkho4F8PhkkC2aFoQCdou0ni6zCdDFknhPrt2ytn1FMZIwa,https://www.rottentomatoes.com/profiles/pZRFMDsw4cpYsDpTlPSp2f0wSRRCZMfaMTXlimpubbCWgi60HpnHeGhNNClNIVkho4F8PhkkC2aFoQCdou0ni6zCdDFknhPrt2ytn1FMZIwa,Gabriel Z,"Jan 4, 2021","A tasteless, lazy story, wrapped in perfection",,,
https://www.rottentomatoes.com/profiles/YkluGKu9oS2QtgDHPViDdu1jH64,,,"Jan 1, 2021","Requiem For a Dream proves to be a jarring, unflinching, nightmare that never shies away from the bleak, often haunting and never dull saga of drug addiction. The film doesn a fantastic job of really putting the viewers in the scene and the feelings and emotions jump off of the screen, Well acted by the entire cast, expertly directly, and the soundtrack compliments everything in a superb way. Cinematography is superb and this is shot in many unique quick cut montages that become increasingly erratic and disturbing as the characters slip further into the abyss of addiction, finally reaching a fantastic climax that has the viewers heads spinning. Its hard to say what aronofsky's best work is for me its between, The Wrestler, Black Swan, and Requiem For A Dream, I think in the end Requiem remains a moving, sad, overwhelming and above all lasting example of cinema making an audience feel.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/LrOFxGIl4uPMhYzsJQuNwhoXTvZ,,,"Dec 19, 2020","Utterly incredible. Grindingly real, agonising, beautiful.",,,
https://www.rottentomatoes.com/profiles/zWNF4DHRphjei6zIJpsW6SNkimA,,,"Dec 16, 2020","Although not for the faint of heart given it's terribly sad subject matter, Requiem for a Dream definitely strikes an emotional chord, introducing us to the problem of addiction in a very dead own manner, and at times making us feel overwhelmed by the pain of the characters.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
,,,"Dec 15, 2020","It's not an easy film to sit through multiple times, but it's a bleak, haunting masterpiece. This forever made me Aronofsky fan, hell it changed my life pretty profoundly when I saw it 20 years ago, and it still packs a punch!",,,
https://www.rottentomatoes.com/profiles/NXBFWpIkqImWhoLTZdudvhqPFb2,,,"Dec 10, 2020",Wow this movie is intense! So real! Shows you where drugs and false priorities get you in life. All of the four main characters give out amazing performances! Its one of the best psychological thrillers ever. The editing is something to give credit too. The score is fire! The violins at the end and the beginning are something I added to my playlist.,,,
https://www.rottentomatoes.com/profiles/oryFDnIJgu9ySNqHeXTarsZQF6W,,,"Dec 5, 2020","I can't say that I ""enjoyed"" this movie, but I cannot deny that it's excellent and well crafted.",,,
https://www.rottentomatoes.com/profiles/BQ8FKGIeLugNsrwT9rhAoI1lhV9,,,"Nov 29, 2020",A very depressing drama that will make you feel like the walls are closing in.,,,
https://www.rottentomatoes.com/profiles/kOZFdYIqPuJKuoDHbvTx4uQpTD4,,,"Nov 25, 2020","Literalmente esta película es como si estuvieras dentro de una montaña rusa por una hora y cuarenta, con una edición espectacular, incluyendo una maravillosa cinematografía, con fantásticas actuaciones de los cuatro actores protagonistas, y una maravillosa dirección artística, debes estar preparado antes de ver la película, porque estas a punto de presenciar una de las películas mas intensas que podrás ver en mucho tiempo",SHOW MORE,,
https://www.rottentomatoes.com/profiles/V1dSm4IMbuLYu2GTzluXgFkdho6,,,"Nov 18, 2020",one of the most disturbing films I've ever seen. But he is good.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/YPdskOF9rTaWugVuPLTydtAWI66CejCz9HJnCMnSKKCqviOBHA2TBLuvvCGDsKXHo0uJvhzzCdDhQqcRzSkRSmKHz0S2VINmIa6uz2ImRF1R,https://www.rottentomatoes.com/profiles/YPdskOF9rTaWugVuPLTydtAWI66CejCz9HJnCMnSKKCqviOBHA2TBLuvvCGDsKXHo0uJvhzzCdDhQqcRzSkRSmKHz0S2VINmIa6uz2ImRF1R,chris f,"Nov 1, 2020","The film is pure-gut punch and at times, genuinely hard to watch. This is the ultimate ""scared straight"" film as their is a realism and genuine sadness to all of the story-lines. The score is perfect.",,,
https://www.rottentomatoes.com/profiles/v6rFRviW2fpdFgKFG6hmQIZRuWWCjPfMPFZkhrQIppCY9iDWFObFAzSqqCyLurnHljSzRsooCXlum0SgXFnLcNeu9ZIz2Ir1CpJCm0t2Gcv0,,,"Oct 28, 2020","This is Darren Aronofsky's 2nd movie. So it made sense for him to tackle a subject like this one near the new millennium. It's his trippy spiral into drug addiction. Jennifer Connelly, Keith David, a young Jared Leto, and I forgot Marlon Wayans was in this. 3 characters; a young couple and an elderly woman begin to feel the rush but also the downside of taking these supplements. 20 years later and it's still a highly styled product of its era, its hopped-up editing schemes and plethora of lens choices and gimmicks a glossy refinement of 90s indie aesthetics and Tarantino-patented extremity. Might not be everyone's taste but it's a creative example of a filmmakers vision. The 1978 novel was grimly forensic in detailing the physical and mental destruction wrought by drug addiction. The movie also has one of the most memorable scores ever. Wonderful performances and such bleak imagery are impressive. Good cutting edge indie filmmaking with its split screen style and extreme closeups. It says we're all vulnerable to some manner of addiction, and legal ones aren't necessarily safer or less ruinous than their underworld counterparts. The movie vividly evokes the sensation of what drugs actually do to your system, briefly for better and mostly for worse, from twitchy initial rush through to comedown and tortured aftermath. It all boils down to just saying no. Aronofsky pushes his limits with this plot and it's probably a good thing he did setting the bar for future storytellers.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/X6dCYvIALuBeu18teah8NIA1SRa,,,"Oct 14, 2020","Difficult to watch but a well-told story and well-made movie. All the main actors do a great job of conveying the slippery slope of drug addiction, even for well-intended reasons. More relevant today with prescription drug addiction on the rise as well as ICE and other drugs. Warning: does not have a happy ending.",,,
https://www.rottentomatoes.com/profiles/r8kFO9IAbuGmudXSqNhVRuGZfZK,,,"Sep 1, 2020","This movie is SAD. The poor mom left all alone and sinking deeper and deeper into the game show she's watching is really the saddest part, but all of it is miserable and it doesn't really get any better at any point. It's definitely a good movie but in a lot of ways it's too real. 10 stars for really hitting home, minus 5 stars for making me too upset to ever watch it again!!!!",,,
https://www.rottentomatoes.com/profiles/0x0FmzIAQuZLunAspvF6Of4KSeP,,,"Aug 18, 2020","There comes a time in everyone's life where they are presented with something that fundamentally shifts their outlook on the nature of mankind. This film is one of those examples. To put it simply, this is a movie about the destructive power of drug abuse. But below the surface, Requiem is so much deeper. This is a film about the depravity of humanity. This is a film about the lengths man will go to when their mind is not right. This is a film that will make you question whether there is hope for the future of the human race. The imagery is visceral beyond anything one could describe. It is one thing to have gruesome physical content, but the true power of this masterpiece comes in the outstanding performances of its cast. Anyone who has struggled with their own mind, even in the slightest of ways, can glean something from this work. It is not for the faint of heart. Be warned: this movie will make you depressed.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/Rz4uAdcoPFYwSnyT2DuWZf98fAACNGhJMuN4hdYInnCx6iobuDrFpXFZZC6kTX6uRxuBPhGGCvofPWuLriZbS2QsKMI1ysZASBqiWXfkBsaR,https://www.rottentomatoes.com/profiles/Rz4uAdcoPFYwSnyT2DuWZf98fAACNGhJMuN4hdYInnCx6iobuDrFpXFZZC6kTX6uRxuBPhGGCvofPWuLriZbS2QsKMI1ysZASBqiWXfkBsaR,nate m,"Aug 15, 2020","This is what you get when very talented people decide to do a semi-realistic picture of the WORST POSSIBLE OUTCOME for EVERY character in the movie. William Shakespeare's review of this film would probably read, ""Now THAT'S what I call a Tragedy! EVERYONE we care about either dies or faces a horrible future!"" What makes this movie special is LOVE. We, the audience grow to love these characters. They are presented to us as good people. They love each other. There's not a 'bad' person in the crowd. If Ellen Burstyn was your apartment neighbor you would be glad to say hi to her when you saw her in the hall. The teenage protagonist loves his mother and just wants a great life for her. for himself, for his friend, and for his pretty girlfriend. Everybody just LOVES everybody else! If they were selfish arses or just dealing drugs for money, you could think to yourself, ""Well, they got what they deserved!"" But the film's characters DIDN'T get what they deserve. They got WORSE than they deserve. Should your life be ruined forever just for wanting some fun out of life? The mother just wants to be on TV so she can be ""somebody special"" to her friends. Otherwise, without a man, or other interests, she has nothing to live for or look forward to. I believe that all of us know that life just ain't supposed to be like that. The penalty for stepping over the line shouldn't be what ALL of these characters get. I can't stop watching this movie. But I have to tell you that I look away from the screen in some parts. I am silently shouting at the screen, ""No! No! That person does not deserve that! Have mercy on them!"" But in this movie, the quality of mercy IS strained.",SHOW MORE,,
