review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__name (2),audience-reviews__verified
,,,"Dec 6, 2024",This was a great movie! I loved it!!,,DIANA G,Verified
,,,"Dec 1, 2024","A love story, ultimately. For surviving and thriving. Worth it.",,Elizabeth T,Verified
,,,"Nov 29, 2024","Only 4 stars because Angela Bassett's character (the Queen of Wakanda)dies in this movie. Whatever her character is, Angela Bassett is an actual Movie Star (and not just some regular ol movie actress) an therefore, out of respect for her & her acting abilities, the character she plays must NEVER be killed in ANY production she is in.",,AD,
https://www.rottentomatoes.com/profiles/2dZSnJC0ytnkF94HemTzOIP4ixxCzjtJmtv2upMSAACnqi29H8OIwqi44CPNub1uYPcMpINNCyzCpLhAaHkOFbRulMuOocPAi9ZhjaHdmFml,https://www.rottentomatoes.com/profiles/2dZSnJC0ytnkF94HemTzOIP4ixxCzjtJmtv2upMSAACnqi29H8OIwqi44CPNub1uYPcMpINNCyzCpLhAaHkOFbRulMuOocPAi9ZhjaHdmFml,Izayah W,"Nov 29, 2024",This was definitely a 10/10 and a very emotional tribute to chadwick boseman Rip to the best marvel superhero,,,
,,,"Nov 27, 2024",Amazing graphics and all the actors and actresses were amazing.,,HELENA,Verified
https://www.rottentomatoes.com/profiles/6yJFWvhg9uqoIBvT6NSrRFGzT99CvaujxsDlcmXCNNCqaikoCZQSxpcnnCvauYbhW2hkKimmCjbCj1iwMI9gtgmc9MSvpImNFGXHKyFbaIeA,https://www.rottentomatoes.com/profiles/6yJFWvhg9uqoIBvT6NSrRFGzT99CvaujxsDlcmXCNNCqaikoCZQSxpcnnCvauYbhW2hkKimmCjbCj1iwMI9gtgmc9MSvpImNFGXHKyFbaIeA,Mark H,"Nov 20, 2024","A great film! I loved the opening tribute to Chadwick Boseman. I enjoyed the way Namor was portrayed. Ironheart was also a great character, but her armor looked a bit like a Power Ranger suit. Shuri did a great job taking on the mantle. Great story, wonderful acting, highly recommended!!",,,
,,,"Nov 19, 2024",WAKANDA FOREVER was a beautifully emotional tribute to Chadwick.,,Crystal B,Verified
https://www.rottentomatoes.com/profiles/LrJIQWtlOfP2iolIJysNaTomFvvCG0SW2hnecVKI99CAYiYnFd6CypcmmC48F1ptpaFzpsPPCJ0sqyfWNIbvfgahv0sqrhn2FWdcdNIQBfLK,https://www.rottentomatoes.com/profiles/LrJIQWtlOfP2iolIJysNaTomFvvCG0SW2hnecVKI99CAYiYnFd6CypcmmC48F1ptpaFzpsPPCJ0sqyfWNIbvfgahv0sqrhn2FWdcdNIQBfLK,Wyeth C,"Nov 17, 2024","A good self contained sequel and a great character study, only thing holding this film back is the focus on Namor who feels disingenuous and misguided.",,,
https://www.rottentomatoes.com/profiles/BQlfKGIYasgPfzgt9mTAgu1DFVVCdyh8QIBRiYeu99Cj9iJls9yIkQtDDCPDFdwuO6uvDSppCM8hlZs0PI6LSmkugRIXbFAbI29Hx9FrYHlO,https://www.rottentomatoes.com/profiles/BQlfKGIYasgPfzgt9mTAgu1DFVVCdyh8QIBRiYeu99Cj9iJls9yIkQtDDCPDFdwuO6uvDSppCM8hlZs0PI6LSmkugRIXbFAbI29Hx9FrYHlO,Riad I,"Nov 13, 2024",3/10..I hated it..it sucked,,,
https://www.rottentomatoes.com/profiles/DGkTbeIV2f21tDlI9kiv0FeLILLCwnhMJIR4sRpHQQC8OipXFPzH4eh00CNXFdxtpvuVqCBBCjdCKjI19iqWfdRcwLugYS9kIzXiQWC6Yf18,,,"Nov 3, 2024","I'm not the biggest marvel movies geek, but I really liked this one a lot. Since it does not have the usual US-centristic point of view of most movies from hollywood. It's refreshing, original and very entertaining. I really liked the fact that men play a secondary role as well.",,,
,,,"Nov 3, 2024",It may not be the same since the passing of Chadwick Boseman but this sequel shows Marvel wants to continue the franchise as they’re willing to do whatever it takes.,,Jonathan,Verified
https://www.rottentomatoes.com/profiles/r8OIp6tLOHpwFdQTqzFPvTGDHZZCrAtl4cRofZJuGGCZQiVotw0c9mimmCmLIwbceOuWGFggCORCYGtRBFDKtm6FGQFbzF1mUO0tKGcxjIJl,https://www.rottentomatoes.com/profiles/r8OIp6tLOHpwFdQTqzFPvTGDHZZCrAtl4cRofZJuGGCZQiVotw0c9mimmCmLIwbceOuWGFggCORCYGtRBFDKtm6FGQFbzF1mUO0tKGcxjIJl,Anna S,"Nov 1, 2024",Better then I thought. Felt epic when leaving the theatre.,,,
https://www.rottentomatoes.com/profiles/nkecLdipziYrswVHaeIoATd4uAACM1FdpCX1uvRCddCZ0iqJSXRfAotllCJGcOkTGeTVvhwwCXWsYbI8Vt9DFGACKptVXTWOFLGCxyuQoSqN,https://www.rottentomatoes.com/profiles/nkecLdipziYrswVHaeIoATd4uAACM1FdpCX1uvRCddCZ0iqJSXRfAotllCJGcOkTGeTVvhwwCXWsYbI8Vt9DFGACKptVXTWOFLGCxyuQoSqN,Nick S,"Oct 21, 2024",Horrible movie. Don’t waste your time.,,,
https://www.rottentomatoes.com/profiles/yrWTYZFq0CKlHzbiPyhqPTAXIjjCYdheJFzPFeNH66CjAiljtYbFNDfzzC60iP0FqdFW2HxxCAVh4Bf8dFBDfWvCDAiBPu1WUwjSlbIy6F9O,https://www.rottentomatoes.com/profiles/yrWTYZFq0CKlHzbiPyhqPTAXIjjCYdheJFzPFeNH66CjAiljtYbFNDfzzC60iP0FqdFW2HxxCAVh4Bf8dFBDfWvCDAiBPu1WUwjSlbIy6F9O,Inaki V,"Oct 21, 2024","This film goes beyond what people think. Yes, it's a fantastic way to honor Chadwick Boseman. But also, the character arch that Shuri has as the protagonist is incredibly well written. This film is an absolute masterpiece",,,
,,,"Oct 19, 2024","“Black Panther: Wakanda Forever” tries to do too much, but it’s still a solid continuation of the first film and a heartfelt tribute to the late Chadwick Boseman with fantastic performances from Letitia Wright and Angela Bassett.",,Aidan,
https://www.rottentomatoes.com/profiles/ZZ0fnbSK2umQILKURmFXlfXxsDDC6aSDkf9li8LURRCKJiPMCGJTLmfGGClDuXkImvsJmheeCNntavFJbId0uBQH26SD4cxOuMWSamubaIj0,https://www.rottentomatoes.com/profiles/ZZ0fnbSK2umQILKURmFXlfXxsDDC6aSDkf9li8LURRCKJiPMCGJTLmfGGClDuXkImvsJmheeCNntavFJbId0uBQH26SD4cxOuMWSamubaIj0,Devin H,"Oct 10, 2024","Although a great homage to Chadwick Boseman, I can’t say this is marvels best work",,,
,,,"Oct 3, 2024","Love this movie, the story was well done. Love the introduction of Marvel's first comic book character, Prince Namor (Sub-Mariner).",,Anthony,Verified
https://www.rottentomatoes.com/profiles/vqrFRviWkhpdF9AuGZHmQIA9IWWCj4FvVhKvImvfppCY9ijRI4otAnIqqCy1I10crnFkYCooCXWTmGHgxunLcNAs9BTM1trBtgJFelSWvT4g,https://www.rottentomatoes.com/profiles/vqrFRviWkhpdF9AuGZHmQIA9IWWCj4FvVhKvImvfppCY9ijRI4otAnIqqCy1I10crnFkYCooCXWTmGHgxunLcNAs9BTM1trBtgJFelSWvT4g,diam0ndkiller,"Oct 3, 2024",Great movie with an awesome soundtrack. RIP Chad!,,,
https://www.rottentomatoes.com/profiles/oOnsDrTJMI9ySzOCeDHRluZGs66CJBFlGfv4TVYIllCZOipyt42CJdummCXKuq0HvwCbGHNNC9ASWRF9DU2wIzNtJXtpXfxzfQaFRzu9RuZO,https://www.rottentomatoes.com/profiles/oOnsDrTJMI9ySzOCeDHRluZGs66CJBFlGfv4TVYIllCZOipyt42CJdummCXKuq0HvwCbGHNNC9ASWRF9DU2wIzNtJXtpXfxzfQaFRzu9RuZO,Rob G,"Oct 3, 2024","I am not sure how this got high ratings, the first film was great, this just seemed like a horrible cash in after a real life tragedy. Boring and wished I never saw it.",,,
https://www.rottentomatoes.com/profiles/6yBcw8FYPHg2HBMi6XhrgTKMt99CvLHj1Ikbfm0cNNCqaip4fZqi6AHnnCeruYbhQqIk0FmmCk1ujosgRf9DurjHwJILlug9uj9ulPhWVIem,https://www.rottentomatoes.com/profiles/6yBcw8FYPHg2HBMi6XhrgTKMt99CvLHj1Ikbfm0cNNCqaip4fZqi6AHnnCeruYbhQqIk0FmmCk1ujosgRf9DurjHwJILlug9uj9ulPhWVIem,Hristo N,"Sep 30, 2024","The thing I hate the most about the film is how they did Namor, in my opinion he could have been better",,,
,,,"Sep 28, 2024",Fantastic movie with a great story.,,Cameron,Verified
,,,"Sep 28, 2024","I loved it, the movie did make me cry. Totally worth it but brings some tissues",,Alex Rodriguez,Verified
https://www.rottentomatoes.com/profiles/zWju4DHYPfjbHdzFmMcWKfNkimmC1JFjbCe8sBwfqqCzNiKAs0lh2YhvvCa9FxvfNKHB0uAACQqfZjfKXHxduP6sXrur0ubOIBMFb8FL4hDk,https://www.rottentomatoes.com/profiles/zWju4DHYPfjbHdzFmMcWKfNkimmC1JFjbCe8sBwfqqCzNiKAs0lh2YhvvCa9FxvfNKHB0uAACQqfZjfKXHxduP6sXrur0ubOIBMFb8FL4hDk,Samuel P,"Sep 27, 2024",why did we need it in the first place,,,
,,,"Sep 23, 2024",Great sequel and tribute to Chadwick Boseman.,,Rowell S,Verified
,,,"Sep 14, 2024",Movie was great! We miss Chadwick.,,Mallori M,Verified
https://www.rottentomatoes.com/profiles/dmdcbLImYfLoizwiDaikqiVGHKKCvkFdlIjKuQ2ueeC8yiyxup0CvjFzzCO0up9uNlHGbsooCbGiQjTk6udKFNdFoliy0uZOfqOIOqHrBcwv,https://www.rottentomatoes.com/profiles/dmdcbLImYfLoizwiDaikqiVGHKKCvkFdlIjKuQ2ueeC8yiyxup0CvjFzzCO0up9uNlHGbsooCbGiQjTk6udKFNdFoliy0uZOfqOIOqHrBcwv,Liam H,"Sep 7, 2024","The start of this movie was kind of boring, I'll admit. The pacing was kind of slow until we get to like halfway into the movie when the main villain is introduced. I literally almost fell asleep in the movie theater like twice. I will say that this is probably the best Marvel movie of this year, which is pretty sad considering this movie wasn't even that good. 6/10",,,
https://www.rottentomatoes.com/profiles/NXKuWpIkoFmJToQHpDcdvhQPIbbCGPcd6uvAHWMIRRCv9izXIzrujpTGGCDVF42FlRSjKS99CDrhrqu8DhZluvaTKVfoNTw0u6bSaxFBRhGj,https://www.rottentomatoes.com/profiles/NXKuWpIkoFmJToQHpDcdvhQPIbbCGPcd6uvAHWMIRRCv9izXIzrujpTGGCDVF42FlRSjKS99CDrhrqu8DhZluvaTKVfoNTw0u6bSaxFBRhGj,Wing Hong C,"Sep 4, 2024","The whole movie is basically a tribute to Boseman himself, and i like it, RIP legend",,,
https://www.rottentomatoes.com/profiles/r8VsO6uLJspJCdXSQzFVXHYXcZZCr8uMwiRwsV0iGGCZQiPjFAGfDnhmmC4NuX9FeNIWXTggC46hOLHvBCDRCKoFGgurGT1jcVvhDLTxjIJl,https://www.rottentomatoes.com/profiles/r8VsO6uLJspJCdXSQzFVXHYXcZZCr8uMwiRwsV0iGGCZQiPjFAGfDnhmmC4NuX9FeNIWXTggC46hOLHvBCDRCKoFGgurGT1jcVvhDLTxjIJl,Josh R,"Aug 26, 2024",Poorly acted cgi-fest,,,
https://www.rottentomatoes.com/profiles/pZ0IMvuwMFzeCy9IkACxBu0piRRCZJhaAiXbSbnFbbCWgi6ATbYcebiNNClyuVkhrDT8kskkC2XhL0H2Vu0nivVFdNcW8CzNS2OHneuMzCwP,,,"Aug 25, 2024",rip chad,,,
https://www.rottentomatoes.com/profiles/62otWYTg9uqOFB8H6Dsr8uKwH99CemujZhDBf9rSNNCqaiklFZQS6RFnnCewIYqfWeIkjummCjbCjrIgRf2OIrdIwquLlumzcjnIKgtbnSey,,,"Aug 24, 2024",Brilliant tribute to Chadwick Boseman,,,
https://www.rottentomatoes.com/profiles/2djfWMfZNhndsDJTe6hgAiP4ixxCzRF60ivYfDmCAACnqi2Yh84fwXS44CGyuJMSYnFQpFNNCyrIz1tAYTk6ubnsl2TBMsnDtgQiZBtdlI06,https://www.rottentomatoes.com/profiles/2djfWMfZNhndsDJTe6hgAiP4ixxCzRF60ivYfDmCAACnqi2Yh84fwXS44CGyuJMSYnFQpFNNCyrIz1tAYTk6ubnsl2TBMsnDtgQiZBtdlI06,Chinu D,"Aug 17, 2024",It’s a really good movie.,,,
https://www.rottentomatoes.com/profiles/62otWougMCglhB1F6OTLPtGzT99CvaujRfDlc9rSNNCqaipoFZDs6mfnnCewIYvFWYHbOummCjJFj1iwlc9Dur9iw8FLKCm9tGnTKPuWxceA,https://www.rottentomatoes.com/profiles/62otWougMCglhB1F6OTLPtGzT99CvaujRfDlc9rSNNCqaipoFZDs6mfnnCewIYvFWYHbOummCjJFj1iwlc9Dur9iw8FLKCm9tGnTKPuWxceA,Bulgantamir B,"Aug 16, 2024",Marvel s movie is the best of the best,,,
https://www.rottentomatoes.com/profiles/m8BsDzSb0FaksknIdNSQbsxbFVVCnmcxRC2BsAeSLLCZoiJNFmkIeySzzC24ujRu1WIrOcPPCYWu02HX6ij6hmktaYCDLTk8iNxclJSGds9b,,,"Aug 16, 2024","Bom vilão e bom roteiro, mas a protagonista como super herói principal e de destaque no filme não ficou tão bom.",,,
https://www.rottentomatoes.com/profiles/zWoS41iReHjDS6KfmKCWXhDMhmmC1ofjRcejuqruqqCzNi1AT02iJwTvvCk4ux8sNoTMmuAACQ0HZYFKBfxzIPmfb6TmwuWZfgGiP8IGXIDq,https://www.rottentomatoes.com/profiles/zWoS41iReHjDS6KfmKCWXhDMhmmC1ofjRcejuqruqqCzNi1AT02iJwTvvCk4ux8sNoTMmuAACQ0HZYFKBfxzIPmfb6TmwuWZfgGiP8IGXIDq,Jonah K,"Jul 31, 2024","definitely the most contemplative marvel movie, to the point where the obligatory(and unfortunately average) action scenes sometimes feel like interruptions to a eulogy. the exploration of grief and it’s effect on faith was particularly compelling. easily toward the top of phase 4.",,,
https://www.rottentomatoes.com/profiles/aZzhrXiykFK1i6wIJNTwLFWkC22CZoCP2uyaTOwHppCjniWkF2XS1as44CLeCplsgeFG4hKKCv1FZqhnRHk9FnehQ2uRmizoHrYSMzHyeFWw,https://www.rottentomatoes.com/profiles/aZzhrXiykFK1i6wIJNTwLFWkC22CZoCP2uyaTOwHppCjniWkF2XS1as44CLeCplsgeFG4hKKCv1FZqhnRHk9FnehQ2uRmizoHrYSMzHyeFWw,Tau K,"Jul 31, 2024",Namor is a unique and interesting antagonist. The movie used him well.,,,
https://www.rottentomatoes.com/profiles/XPyUYyhALuBZS1ZfeRT8YiAKuRRCpNF6ahoeueQI11CPYiZwixbhV8uooCJZuLeS4bIzyHOOCmQunQTleSprI2qikgtkeumQSxwhMdCKxFlG,https://www.rottentomatoes.com/profiles/XPyUYyhALuBZS1ZfeRT8YiAKuRRCpNF6ahoeueQI11CPYiZwixbhV8uooCJZuLeS4bIzyHOOCmQunQTleSprI2qikgtkeumQSxwhMdCKxFlG,Scott W,"Jul 25, 2024","Many cool concepts, but a total MacGuffin plot. Love the Namor backstory. Beautiful tribute to Chadwick Boseman in the opening scenes. The execution was disjointed, overlong, overcomplicated.",,,
,,,"Jun 27, 2024","I love how they made the story about honoring T’Challa while also introducing a whole new group of people and city. The visuals were amazing and you could feel everyone’s emotions. Run, don’t walk, to go see this movie",,,
https://www.rottentomatoes.com/profiles/xMZHVBfwbu2lHrgFbqCwMikntjjCPLhVoc0BIJqsmmCdxi2ksNjuK6ijjCqpIZWhw4SM2uNNCjeF6LfgDs4lS8kuxNizvC2KUZQFDMSVwtzA,,,"Jun 23, 2024",Wakanda Forever! Heartfelt and cool!,,,
https://www.rottentomatoes.com/profiles/ejAi1NHAWCQKFqDHPjCgBHweHXXCzxTeMIbdF2yhDDClLiO6foJCvdC11CAxuMnSKDfP0CWWCjBTLkTJjHKkSlYf1khxesvyhxquQYF6kh1L,,,"Jun 20, 2024",They should of stopped after Bowsman died. The worst thing about this film is that it is not entertaining. The most interesting parts is the first 10 minutes and the Last 7 minutes.,,,
https://www.rottentomatoes.com/profiles/lJPuYpugOFyDCw6Cx2u8gFWZHooCXJhmrFAeIVJcQQCzkiaoiLQSjlHppCrKudlFA8hlaTnnC2qiYXC9yUvQsnMuv8Clbu2as4JuGlsj9FRV,,,"Jun 20, 2024","It's not a bad movie, but I think this part is uninteresting and boring, as if they decided to make this part a documentary out of respect. The last part of the movie becomes more interesting, but still not without problems. The intrigue for the 3rd part is well done so I will wait for the next part",,,
https://www.rottentomatoes.com/profiles/lxAsgycgquqDFvZsjWu8JHWGSooCp4CWjhA6iVzIQQCzkiajfX6IZ2uppCrKudVCA0slqsnnC6xIYgu9GuvLSnVtVQIl9S21HrQsGQSkPuR4,https://www.rottentomatoes.com/profiles/lxAsgycgquqDFvZsjWu8JHWGSooCp4CWjhA6iVzIQQCzkiajfX6IZ2uppCrKudVCA0slqsnnC6xIYgu9GuvLSnVtVQIl9S21HrQsGQSkPuR4,Cody B,"Jun 17, 2024",Story is good for the circumstances they had to work with. The whole secret son thing is definetly forced but i can also see why they did it,,,
https://www.rottentomatoes.com/profiles/2d2hWxh0NHJRT9oSeWIzOI1LuxxCbjuJDcLziDeUAACnqiWeCrBcwqi44CPLIJ2CkJTMmHNNCPeHpaSAaHkWfbDSLDCBNHP0S9XSZKuOGc01,https://www.rottentomatoes.com/profiles/2d2hWxh0NHJRT9oSeWIzOI1LuxxCbjuJDcLziDeUAACnqiWeCrBcwqi44CPLIJ2CkJTMmHNNCPeHpaSAaHkWfbDSLDCBNHP0S9XSZKuOGc01,Ashton G,"Jun 13, 2024",An absolute mess of a movie,,,
https://www.rottentomatoes.com/profiles/wLghknIGQFxGSLZTNeuvxioXfVVCWQUDWf9nTbdh66CQoi8rHYBcgxhBBCxLIQqIMPienS99CYgtRqtkqcMKhZ8H8gukAIqAfodtPRuabIbN,https://www.rottentomatoes.com/profiles/wLghknIGQFxGSLZTNeuvxioXfVVCWQUDWf9nTbdh66CQoi8rHYBcgxhBBCxLIQqIMPienS99CYgtRqtkqcMKhZ8H8gukAIqAfodtPRuabIbN,Kangmeni Tiako M,"Jun 5, 2024","Loved the movie, but I still hope that one day we will get to see an interpretation of T'Challa in the MCU again.",,,
https://www.rottentomatoes.com/profiles/dmRte2sl8C02sznfDvSLpHXGIKKCmju1NijaFQWheeC8yiAxHNZIo2SzzCaoI0wFPqudpcooCbdhQZSk9TdXfN8TY4u1PilRtqVfoaI2DIeq,https://www.rottentomatoes.com/profiles/dmRte2sl8C02sznfDvSLpHXGIKKCmju1NijaFQWheeC8yiAxHNZIo2SzzCaoI0wFPqudpcooCbdhQZSk9TdXfN8TY4u1PilRtqVfoaI2DIeq,Charlie M,"May 31, 2024","Almost reaches the heights of the first movie. Shuri was great, so was the villain. The emotions really worked, and it’s just a smart movie.",,,
https://www.rottentomatoes.com/profiles/M4eHDxiKjIpzFD8sdLFbNIxWFXXCynIGDikzFA1SLLCVJi9mI6KTXKhQQCM6F6NFjGSRJTZZCVrFKGuOBFw6fzxuBWs1pHlyFW0uP8tNOIWV,https://www.rottentomatoes.com/profiles/M4eHDxiKjIpzFD8sdLFbNIxWFXXCynIGDikzFA1SLLCVJi9mI6KTXKhQQCM6F6NFjGSRJTZZCVrFKGuOBFw6fzxuBWs1pHlyFW0uP8tNOIWV,Gabor G,"May 29, 2024","Good characters. but the story is a mess. The visuals are good, but not up to the first installment.",,,
https://www.rottentomatoes.com/profiles/QD8T6LSmJTkGCpwFvmFJKSLVS66CbMTmRuQYS4BSqqCRLi6QCQNH4qfppCdXunmtrMFeZuDDC8jTAeh2xfnkuXjS8jCNxSpXcmJhvzfoZtM1,https://www.rottentomatoes.com/profiles/QD8T6LSmJTkGCpwFvmFJKSLVS66CbMTmRuQYS4BSqqCRLi6QCQNH4qfppCdXunmtrMFeZuDDC8jTAeh2xfnkuXjS8jCNxSpXcmJhvzfoZtM1,David G,"May 24, 2024","Really was one of the worst ‘entertainment’ movies I have ever seen. Very slow, lacking in action and lacking in storyline. Winston Duke was still upbeat and enjoyable. Angela Bassett acted really well. Otherwise poor poor film!",,,
https://www.rottentomatoes.com/profiles/ZZ0fDmugxcmRFLbHRrTXeF0LtDDCrdSDkfnBtoLFRRCKJiP0UGOuL9HGGClpIWkFmoTJNieeCNwFaruJnFMmig2CgBHnbiN8IMXuaMFbaIel,https://www.rottentomatoes.com/profiles/ZZ0fDmugxcmRFLbHRrTXeF0LtDDCrdSDkfnBtoLFRRCKJiP0UGOuL9HGGClpIWkFmoTJNieeCNwFaruJnFMmig2CgBHnbiN8IMXuaMFbaIel,Gary L,"May 23, 2024",Less satisfying than the first movie. I don't like the storyline.,,,
https://www.rottentomatoes.com/profiles/1JXhWAhz2cpBIxVH6Ps0XC2ZuQQCrBs9AtJWH4whNNC2xiByTP8iWRHvvCkduJRTj6snBczzCGXU9ACmetBAhGoIOxHbjSR2SR9u28Hv1hj9,,,"May 14, 2024",3 hours of pure boredom. They even did my boy Namor dirty.,,,
https://www.rottentomatoes.com/profiles/ZZ0fDqFKLSmghaXiNrhXOu0bTDDCrVsP9fnBt8PFRRCKJiW0uGzIzWhGGCABFXlumbhJVFeeCpbhavFgQIdbCgkF26SDwINJTeRF89slKfeD,https://www.rottentomatoes.com/profiles/ZZ0fDqFKLSmghaXiNrhXOu0bTDDCrVsP9fnBt8PFRRCKJiW0uGzIzWhGGCABFXlumbhJVFeeCpbhavFgQIdbCgkF26SDwINJTeRF89slKfeD,Ryland C,"Apr 29, 2024",This movie was a great way to teach us the importance of loss and how it feels. It’s not just about superheroes but this movie shows what it means to feel something and that’s what Wakanda Forever teaches us and that’s why I love it so much. It’s a great way to respect and remember people who had died in the past. 🥹🥹🥹🥹,,,
,,,"Apr 20, 2024","This movie was creative in its storyline not many could have pulled this off in the brilliant matter in which it was pulled off, a must see very entertaining film.",,Greg,Verified
https://www.rottentomatoes.com/profiles/42wUomckBHL9HlatxbSXKHLQuPPCMRHgafvmHlnfyyC8oi8bhgDuq9HyyCdBIa8fnQImDuOOCGkHaycKgfLnHOJSprSG4I1eUrJSBQIyZuMb,https://www.rottentomatoes.com/profiles/42wUomckBHL9HlatxbSXKHLQuPPCMRHgafvmHlnfyyC8oi8bhgDuq9HyyCdBIa8fnQImDuOOCGkHaycKgfLnHOJSprSG4I1eUrJSBQIyZuMb,F.A.F.O CALI TO DE W,"Apr 12, 2024",Boseman is dead And so is this franchise Disney really needs to understand. We got to get away from the bright colors and get back to great story,,,
https://www.rottentomatoes.com/profiles/NwBCWrskoFm2soruZdumACQwhbbCA2IdnSvpuW6fRRCv9ideI8MHAxtGGCRdu42FlQuqBC99CDqIjNIljtkpi9MCKQiolidgc2OcwxIBaSGj,https://www.rottentomatoes.com/profiles/NwBCWrskoFm2soruZdumACQwhbbCA2IdnSvpuW6fRRCv9ideI8MHAxtGGCRdu42FlQuqBC99CDqIjNIljtkpi9MCKQiolidgc2OcwxIBaSGj,Jeff o,"Apr 11, 2024",This was a great movie well directed and fun it also gives chad boseman a rightfull send off..,,,
https://www.rottentomatoes.com/profiles/X6MiYKFONsRYuv8FeMI8MhowcRRCbZu6bfBzieRF11CPYiYxtOvtVrsooCJGFbXF4KFlJuOOCAQTnDsldhOkI2xfkyckATYeFXwuOpfz2slR,https://www.rottentomatoes.com/profiles/X6MiYKFONsRYuv8FeMI8MhowcRRCbZu6bfBzieRF11CPYiYxtOvtVrsooCJGFbXF4KFlJuOOCAQTnDsldhOkI2xfkyckATYeFXwuOpfz2slR,Manuel M,"Apr 4, 2024",Okey hablando de las reseñas motivadoras y gratas creo q he la estás super sobrevalorando está bien que metan a la civilización olmeca a la peli pero iron heart enserio? Me puedes venir con una cosa de que no hay ninguna referencia a Tony y todo pero lit eso quisieron hacer o amenos de que no pensáramos ahí si márcale haz lo que quieras pero qué crees tienes fans con cerebro que si piensan da asco como quieren forzar algo déjenlo donde estaba y ya espero y cancelen la serie de iron heart,SHOW MORE,,
https://www.rottentomatoes.com/profiles/nk6uDnhpXuY1SwOTaxsoyud2IAACMBSnKTXxFbYTddCZ0iXOFXkiAgUllCQvFOmSG0HVGfwwCdzc4ys8YHQDIDxIMdSJvtWosjdHoyhQeTqx,https://www.rottentomatoes.com/profiles/nk6uDnhpXuY1SwOTaxsoyud2IAACMBSnKTXxFbYTddCZ0iXOFXkiAgUllCQvFOmSG0HVGfwwCdzc4ys8YHQDIDxIMdSJvtWosjdHoyhQeTqx,Dylan N,"Apr 2, 2024","A little disappointing. The movie is way too long and has a little too much meaningless filler for me. The story is riddled with plot holes and poor writing. It has likeable characters and some fun action, but still, believe it or not, it is better than most of what Marvel releases nowadays.",,,
https://www.rottentomatoes.com/profiles/gyAiOpCygCWGSORuGxiNmhmOIDDCedSxQIxkfpOSMMCGPi0VfKvHdPCwwC8PuQjiWYF90cllCGlUZouy8TRkSJlTYwIn8IAgT4XuJ1IXVCya,https://www.rottentomatoes.com/profiles/gyAiOpCygCWGSORuGxiNmhmOIDDCedSxQIxkfpOSMMCGPi0VfKvHdPCwwC8PuQjiWYF90cllCGlUZouy8TRkSJlTYwIn8IAgT4XuJ1IXVCya,Tyler W,"Mar 31, 2024",Such a beautiful production in spite of all the hurdles against it. Ryan Coogler doesn't get enough praise for his craftsmanship. Additionally probably THE strongest cast in the MCU franchise and marvel should be investing in them more than they are.,,,
https://www.rottentomatoes.com/profiles/oreHDnIJpT9YhNLieKiakfyQC66CJmulvhveFVmCllCZOiprIxLTJRSmmCJvFqrfvkubdiNNC9DFWRFweh2pHzbF0RhpjIxOHoYSg0HBRuGB,https://www.rottentomatoes.com/profiles/oreHDnIJpT9YhNLieKiakfyQC66CJmulvhveFVmCllCZOiprIxLTJRSmmCJvFqrfvkubdiNNC9DFWRFweh2pHzbF0RhpjIxOHoYSg0HBRuGB,Brad K,"Mar 30, 2024",The movie was OK defiently not as good as the first. Namor was bad but Iron Heart was even worse. The original you can watch a few times and still enjoy this one you watch once and it's more than enough. I'd never buy it too own it thats for sure,,,
https://www.rottentomatoes.com/profiles/LrLhQGClVFPJSYQFJnHAahoXTvvCGlsmxI4kHVKI99CAYiYeIr6FVmsmmC48Fn2Fprt4dhPPC2BiqbhWYHqytBlCvoig0CnKTBMhMNTQkFLg,https://www.rottentomatoes.com/profiles/LrLhQGClVFPJSYQFJnHAahoXTvvCGlsmxI4kHVKI99CAYiYeIr6FVmsmmC48Fn2Fprt4dhPPC2BiqbhWYHqytBlCvoig0CnKTBMhMNTQkFLg,Glenn T,"Mar 26, 2024",Got to admit I only watched 30min of it but blah. Terrible and I couldn't finish it. Left and next day I asked my son if I missed anything and he said he hated it and turned it off 20min later.,,,
https://www.rottentomatoes.com/profiles/BQnhKjSY8TdOFzwIyruARS1WSVVCqnc8jFA8sneF99Cj9iOGH9XFRqTDDCP4upZuORiveippCg4ClqhNzH9wCL4F6jIXvhLbF0MCALfrKTlx,,,"Mar 22, 2024","As a tribute, as a Marvel film and as a sequel, Wakanda Forever delivers a visual, emotional and engaging experience, and excellent performances from the cast.",,,
https://www.rottentomatoes.com/profiles/0xWSO4cAWhZqHvyIpVsAnt4KSeeCaPtkaTOKfG2FyyCk4iweCP6tJ9f44CK1F1eIZWSRxcvvCvnIkNT4GhZlF0GIj4IwBHMku4xuw6s1QugW,https://www.rottentomatoes.com/profiles/0xWSO4cAWhZqHvyIpVsAnt4KSeeCaPtkaTOKfG2FyyCk4iweCP6tJ9f44CK1F1eIZWSRxcvvCvnIkNT4GhZlF0GIj4IwBHMku4xuw6s1QugW,Jacob C,"Mar 20, 2024","This movie did justice not only to marvel fans everywhere, but to those also grieving Chadwick Boseman. It almost seems as if Marvel created this movie in honor of him. They still got to give the plot lines necessary for the legacy to continue in addition to honoring the memory of the late king of Wakanda.",,,
